search_keyword;search_location;job_title;job_posting_link;company_name;short_description;location;posted_date;rating
Software Engineer;Dallas;Java Developer - 4854321;https://indeed.com/rc/clk?jk=0bf70b3f77fcaabf&fccid=a4e4e2eaf26690c9&vjs=3;Accenture;"
Minimum 5 years of experience in Java.
Accenture Flex employees work in their local metro area onsite at the project, significantly reducing and/or eliminating…
";Irving, TX 75039 (Las Colinas Urban Center area);Posted 13 days ago;
Software Engineer;Dallas;Fulltime Only - .Net Developer with SSRS and SSIS experience;https://indeed.com/company/Diverse-team/jobs/.NET-Developer-9c4dc438a073ae2c?fccid=36e2894f709196a3&vjs=3;Diverse Team;"
Supports and/or installs software applications and components.
Collaborate with other programmers in the scrum team to coordinate delivery of software…
";Dallas, TX;Active 2 days ago;
Software Engineer;Dallas;Senior Software Developer;https://indeed.com/rc/clk?jk=b785dc569c531d61&fccid=e8f1fdb04bbd6315&vjs=3;Welltower;"
This role will require strong project management and communication skills, technical competence, and a demonstrated knowledge of enterprise-wide software…
";Dallas, TX 75225 (North Dallas area);Posted 30+ days ago;
Software Engineer;Dallas;Senior Full Stack Software Engineer;https://indeed.com/rc/clk?jk=edab9b8c9daaf6de&fccid=2666f79e9d1aa134&vjs=3;Unigo;"
Responsible for end-to-end development of projects covering all phases of software development life cycle in an Agile environment including requirements…
";Irving, TX 75062 (Las Colinas Urban Center area);Posted 30+ days ago;
Software Engineer;Dallas;ServiceNow Developer;https://indeed.com/company/Wingsoft-Consulting-LLC/jobs/Servicenow-Developer-33ca7dcc01932f0a?fccid=5ee1518ce1cddfb3&vjs=3;Wingsoft Consulting LLC;"
Resolve moderately complex issues and lead a team to meet existing client needs or potential new clients needs while leveraging solid understanding of the…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Java Integration Lead;https://indeed.com/company/ejamerica/jobs/Senior-Java-Developer-3cf1d9791016a5d0?fccid=88a4938552497a97&vjs=3;eJAmerica;"
Work closely within the software engineering and delivery practice.
Good knowledge of version control, CICD processes, DevOps, Git/Bitbucket Source Control…
";Irving, TX;Active 1 day ago;
Software Engineer;Dallas;Principal Engineer- Margin Lending, SVP - Hybrid;https://indeed.com/rc/clk?jk=607e08f2ba50cfb4&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
Developed communication and diplomacy skills are required in order to guide, influence and convince others, in particular colleagues in other areas and…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Programmer Analyst;https://indeed.com/rc/clk?jk=ee2824718b51c7ea&fccid=bc31efd47b07bde9&vjs=3;SigmaSoft;"
This includes adhering to programming and subsystem standards, properly structured programming techniques, well documented internally and externally, and free…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Application Developer – Python / Django / Angular;https://indeed.com/rc/clk?jk=1c1864fb1582dee2&fccid=915f4ccb6c93e69a&vjs=3;Crossroads Technologies;"
Commercial software development lifecycle practices.
Angular 5/6 development experience required.
Must have excellent oral and written communication skills.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineers;https://indeed.com/rc/clk?jk=32a648151c814479&fccid=dd616958bd9ddc12&vjs=3;Wisefolks Technologies;"
Review requirements and finalize software specifications by meeting with systems analysts, engineers, programmers and developers.
No other travel is involved.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer/ Cybersecurity Analyst;https://indeed.com/rc/clk?jk=04bd6e46c606752e&fccid=77426fa86bb11d7c&vjs=3;Abbott Laboratories;"
They will work closely with product development in the design, implementation, and maintenance of secure software applications in the AlinIQ portfolio of…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Tech Lead, Software Engineer, Autonomous Car Startup;https://indeed.com/rc/clk?jk=c643fe15d7c6b12d&fccid=09e02654c2f26bbd&vjs=3;Recruiting From Scratch;"
Core competency in general software engineer practice.
Design software that runs on embedded systems in autonomous vehicles and in data centers such as:
";Dallas, TX 75205 (Highland Park area);Posted 30+ days ago;
Software Engineer;Dallas;Principal Software Engineer;https://indeed.com/rc/clk?jk=4b6a12025374633b&fccid=02bd2bdda97deebf&vjs=3;Hearst Media Services;"
Work consists of enhancements to products and features with up to a very high level of complexity as well as their maintenance.
Healthcare experience is a plus.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Developer(C and Linux & Networking Protocols);https://indeed.com/company/Atlantis-IT-Consulting-Group/jobs/Software-Engineer-249c0df829006aa9?fccid=b358782096c5573d&vjs=3;Atlantis IT Consulting Group;"
5-8+ Yrs Experience in embedded software development using C, C++ languages.
MUST HAVE:* C, C++ , TCP/IP(v4, v6) networks , WIFI and related protocols, Linux…
";Dallas, TX;Active 2 days ago;
Software Engineer;Dallas;MicroStrategy Developer (Remote);https://indeed.com/rc/clk?jk=a531f5ecef48683f&fccid=2df6a1e69a70a1e7&vjs=3;Cognizant Technology Solutions;"
However, clients need new business models built from analyzing customers and business operations at every angle to really understand them.
";Remote in Dallas, TX 75201;Posted 16 days ago;
Software Engineer;Dallas;Senior Mobile Engineer;https://indeed.com/rc/clk?jk=395713611aeee9ac&fccid=09e02654c2f26bbd&vjs=3;Recruiting From Scratch;"
If you have a passion for mobile platforms, web3 and love using code to bring new user experiences to life, they would like to meet you.
";Remote in Dallas, TX 75205;Posted 30+ days ago;
Software Engineer;Dallas;Software Developer;https://indeed.com/rc/clk?jk=aff9e4385badaa1a&fccid=7eee5235b6616042&vjs=3;Health One Alliance, LLC;"
Moderate to significant amount of stress in meeting deadlines and dealing with day-to-day events in the execution of job duties.
";Irving, TX 75039 (Las Colinas Urban Center area);Posted 30+ days ago;
Software Engineer;Dallas;Java Developer;https://indeed.com/rc/clk?jk=5d22253d67f77087&fccid=db130263a2af3230&vjs=3;Agama Solutions;"
Ability to solve problems within area of control quickly and decisively and the understanding of when to escalate issues outside area of control.
";Dallas, TX 75211 (Oak Cliff area);Posted 30+ days ago;
Software Engineer;Dallas;Developer;https://indeed.com/rc/clk?jk=6f717bfc5bbc02dc&fccid=8d25321c1defe73f&vjs=3;Wipro Limited;"
4-5 years of experience in development of enterprise-level web applications using an object-oriented technology stack.
Presenting demos to the customers.
";Irving, TX;Posted 7 days ago;
Software Engineer;Dallas;Developer Java;https://indeed.com/rc/clk?jk=f52451bff2ab351d&fccid=bf3fb669dcbf8d45&vjs=3;Quanteam;"
We expect the successful candidate to deliver high quality software and to be passionate about software engineering.
Experience with Databases (SQL or no-SQL).
";Dallas, TX 75201 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;SeniorFull Stack Engineer/Developer - Microservices;https://indeed.com/rc/clk?jk=75e0874e7da3716f&fccid=5123b0966eabf18d&vjs=3;Sagent;"
Collaborate with team who works in server-side technologies like C#, Java, and Nodejs, and messaging frameworks like Kafka to debug and troubleshoot issues.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Cloud Engineer;https://indeed.com/rc/clk?jk=165d44becb2755b6&fccid=2150b2a4695db8ee&vjs=3;Cyber Infotech;"
Integration of cloud services with on premise technologies from Microsoft, IBM, Oracle, HP, Dell/EMC, SAP, etc.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Genesys Cloud Engineer (Remote);https://indeed.com/company/Elite-ProTek/jobs/Cloud-Engineer-b42102eeec258b80?fccid=f88b8c3a4cecf69f&vjs=3;Elite ProTek;"
This role requires technical expertise in cloud-based telephony, contact center solutions, and experience in implementing and integrating Genesys Cloud with…
";Dallas, TX;Active 8 days ago;
Software Engineer;Dallas;DevOps Engineer;https://indeed.com/rc/clk?jk=9220a28e94c4e0ae&fccid=435b67b42a7b7803&vjs=3;ORIX;"
The candidate will collaborate with DevOps team members, developers, and IT staff to develop and maintain automated deployment processes, perform code releases,…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Sr. Full Stack Software Engineer (Remote);https://indeed.com/rc/clk?jk=e2d949f194b8ba82&fccid=640102364ce22fda&vjs=3;Ayata;"
5 years of experience in building Enterprise-level software and successfully deployed in Production environment, especially in AWS/Azure.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer;https://indeed.com/rc/clk?jk=5a33dc3d6781108d&fccid=3723f0b251c5b1ed&vjs=3;ForwardXP;"
Mentor more junior engineers to help them grow and to instill best practices.
Solid understanding of data structures, algorithms, object-oriented design and…
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer Leader (Remote);https://indeed.com/rc/clk?jk=1aa5c9d85bdda1e7&fccid=8c3e6a8d4b50bc9f&vjs=3;Flint Hills Resources;"
Lead a team of software engineers to deliver high-quality solutions for FHR.
6+ years of software engineering experience or proven competency working with…
";Remote in Dallas, TX 75201;Posted 30+ days ago;
Software Engineer;Dallas;Senior Cloud Engineer;https://indeed.com/rc/clk?jk=c96490428a9559d9&fccid=09e02654c2f26bbd&vjs=3;Recruiting From Scratch;"
Responsibilities include building scalable infrastructure environments, automate / develop new processes and procedures, and research / implement technologies…
";Dallas, TX 75205 (Highland Park area);Posted 20 days ago;
Software Engineer;Dallas;Software Engineer 3;https://indeed.com/rc/clk?jk=e6db18c8a4960065&fccid=b3ee0969751e4f33&vjs=3;Homecare Homebase;"
3-5 years’ development experience with REST/WebAPI services preferred (preference given to recent experience with current frameworks/cluster/routing…
";Dallas, TX (Upper Greenville area);Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=1c29cdc4a45103f3&fccid=331ee4ee7383c9eb&vjs=3;Blue Yonder;"
As we expand customer deployments, we are seeking SREs to work collaboratively with software engineers, architects, and cloud engineers to deploy and operate…
";Remote in Dallas, TX+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineering Manager, Build & Tools (R1659);https://indeed.com/rc/clk?jk=8a6be18057a5bb2d&fccid=0b5f38012a106aa9&vjs=3;SHIELD AI;"
Contribute to government contract proposal writing.
Lead integration development between hardware, embedded, software & AI teams that contribute to easier and…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Embedded C++ Developer;https://indeed.com/company/Kairos-Technologies/jobs/C++-Developer-ec99d7fdf3f14624?fccid=609eeb6b6a1a2e5b&vjs=3;kairos technologies;"
Embedded software: 1 year (Preferred).
Must have worked on embedded systems.
C/C++, Embedded Linux, Audio video domain exp like set-top box*.
";Dallas, TX 75201 (Downtown area);Active 2 days ago;
Software Engineer;Dallas;Software Architect;https://indeed.com/rc/clk?jk=d8cec5ea8f3a769b&fccid=137caddf486ed6a9&vjs=3;Avaya;"
Enable a cloud-native solution that is reliable, scalable, and secure.
Conduct research to stay up to date with the latest advancements in Generative AI,…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Lead Fullstack Software Engineer;https://indeed.com/rc/clk?jk=ab59d843a1489134&fccid=317f4ebbca9479e1&vjs=3;BeeHyv;"
This engagement involved re-architecting and migrating 30-year legacy systems and moving them to cloud (AWS) based microservices.
";Dallas, TX 75205 (Lower Greenville area);Posted 30+ days ago;
Software Engineer;Dallas;Sr. Software Engineer (Remote/Limited Travel);https://indeed.com/rc/clk?jk=1cf2f45dc3963877&fccid=f452ff89851e4578&vjs=3;Alten Technology USA;"
Strong knowledge of software engineering practices & patterns for the full software/hardware development life cycle, including coding standards, code reviews,…
";Remote in Dallas, TX 75201;Posted 30+ days ago;
Software Engineer;Dallas;AppDynamics Software Consulting Engineer (G8 - Dallas area);https://indeed.com/rc/clk?jk=0796d96224f7cb76&fccid=e37c1d7246c91b01&vjs=3;AppDynamics;"
Sound architecture and software fundamentals including software design and maintainability.
Take ownership of the technical execution of projects and work hand…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Dot Net developer with Cloud;https://indeed.com/company/Kani-Solutions/jobs/.NET-Developer-9fb82c23fd1c98ef?fccid=6d19b3e54be9bb3a&vjs=3;Kani Solutions Inc.;"
Strong C# dotnet skills, SQL Server/Oracle Database, Bitbucket/GitHub, Bamboo/Jenkins, Splunk, Python, Cloud experience.
Cloud development: 6 years (Preferred).
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Developer - C and Linux;https://indeed.com/rc/clk?jk=ed1102d3e1edb6d3&fccid=2009855d38d34a84&vjs=3;Atlantis IT group;"
5-8+ Yrs Experience in embedded software development using C, C++ languages.
Linux embedded developments and associated tools (user space - kernel space as a…
";Dallas, TX;Posted 7 days ago;
Software Engineer;Dallas;Cloud Engineer;https://indeed.com/rc/clk?jk=00bb172248717a64&fccid=bf3fb669dcbf8d45&vjs=3;Quanteam;"
Develop software and tooling to secure and automate cloud infrastructure and software delivery capabilities.
Experience architecting, designing, and developing…
";Dallas, TX 75201 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;Platform Developer;https://indeed.com/rc/clk?jk=fee781f27d683b01&fccid=9cf4f05f8fcd3cbd&vjs=3;NITSDATA;Bothell, WA/ Dallas, TX/ Kansas City Contract ID: 191045 Skills needed: Kubernetes (Expert level), Golang (Expert level) & Python, Cloud…;Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Test Automation Engineer;https://indeed.com/rc/clk?jk=f290d4f293cca268&fccid=b3ee0969751e4f33&vjs=3;Homecare Homebase;"
Ensures that project work requests meet company guidelines, regulatory expectations, and product delivered meets specifications provided.
";Dallas, TX (Upper Greenville area)+1 location;Posted 21 days ago;
Software Engineer;Dallas;SENIOR SOFTWARE DEVELOPER;https://indeed.com/rc/clk?jk=dc223b6551c7b4c8&fccid=2f765a7186ff7282&vjs=3;Siepe;"
Experience building new software applications and large web-based software solutions, especially in a lead developer capacity.
";Dallas, TX 75230 (North Dallas area)+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=3871f6188d144468&fccid=f36d675e2036b2e5&vjs=3;Digital Realty;"
Benefits: For this role, Benefits include medical, dental, vision, life and AD&D insurance, 401k match, disability benefits, wellness and education benefits,…
";Remote in Dallas, TX 75201;Posted 30+ days ago;
Software Engineer;Dallas;Senior Software Engineer;https://indeed.com/rc/clk?jk=22dae701a406ac22&fccid=42bfc5a97647daf5&vjs=3;LTIMindtree;"
Analyzing test results, preparing summary reports, and providing fixes/improvements to the team based on that feedback.
Creating/reusing tools and scripts.
";Irving, TX+1 location;Posted 21 days ago;
